,date,text,is_road_closure
1952,2018-09-19 18:30:18,ha been sending #drone image of damaged and flooded highway a we receive them we will add them to our #hurricaneflorence photo album here http bit ly 2qgbwlf pic twitter com ak7akazn2u,1
1953,2018-09-19 18:24:43,jason that s a big question hard to predict how long it will be before floodwaters recede and repair are made to the hundred of road closed by hurricane florence,1
1954,2018-09-19 18:01:08,#truth #safetyfirst,0
1955,2018-09-19 17:55:02,watch address hurricane #florencenc effort live http bit ly 2o9ozdv,0
1956,2018-09-19 17:42:02,try http tims ncdot gov tims,0
1957,2018-09-19 17:35:57,larry that link is a spreadsheet but at http drivenc gov you can look up individual road or county to get the same info,0
1958,2018-09-19 16:10:04,the monroe office is open you can renew online up to 2 year after expiration it could be because you don t have a regular c license yet,0
1959,2018-09-19 16:00:38,here s a look at road closure currently 850 including major route such a i 95 and i 40 travel is still not advised to these region due to river that haven t crested debris downed power line and more for info on route visit http drivenc gov #florencenc pic twitter com hozldgcqlp,1
1960,2018-09-19 15:49:54,hi kelley you can renew your license online here http edmv ncdot gov driverlicenser enewal if you need to visit an office we can let you know where to go where are you located,0
1961,2018-09-19 15:38:11,http drivenc gov is updated continually around the clock,0
1962,2018-09-19 15:37:15,please check http drivenc gov for up to date information on road condition,0
1963,2018-09-19 15:00:41,http tims ncdot gov tims default a spx you can filter by route and or county then check under the incident tab and adverse weather tab,0
1964,2018-09-19 14:54:01,we have numerous social medium account to help keep you informed many which are focused on specific region find the one you need to stay up to date during hurricane #florence http bit ly 2kzk9n3 pic twitter com z68h4apl0d,0
1967,2018-09-19 14:43:20,carolyn please check http drivenc gov for up to date information on road condition,0
1968,2018-09-19 14:35:52,in order for north carolina to get back on her foot it s essential that utility crew can get to hard hit area please keep road clear for them and other essential personnel #florencenc http twitter com ncemergency st atus 1042416714024214530,0
1969,2018-09-19 14:35:23,john we advise against travel to the lumberton area check http drivenc gov for update on specific route,0
1970,2018-09-19 14:10:32,these route are for emergency personnel only,0
1971,2018-09-19 13:16:11,we re so grateful for the first responder who are putting their own life in danger every day to keep those impacted by #florencenc safe don t jeopardize them by driving around barricade or road closed sign even if it appears clear to you http twitter com ncemergency st atus 1042192628773781510,1
1972,2018-09-19 13:09:13,let s start the morning off on a good note how about making a donation to help those whose life have been changed by #florencenc a little bit can go a long way to help fellow north carolinian who are in need visit http bit ly 2pmkly2 #ncstrong pic twitter com c2slygc8zx,0
1973,2018-09-19 12:59:18,amalie please accept our apology see the file a property damage claim on our contact u page given the pressing demand related to hurricane response it is possible that our reply will take longer than usual http www ncdot gov contact page default aspx,0
1974,2018-09-19 03:48:44,hi harvey please visit http drivenc gov for the latest list of known road condition and closure click on a route region or county for more detail then hit the incident tab,1
1975,2018-09-19 03:43:03,hi nigel please visit http drivenc gov for the latest list of known road condition and closure click on a route region or county for more detail then hit the incident tab stay safe,1
1976,2018-09-19 03:33:24,where wa this can you provide u with more information about what you saw,0
1977,2018-09-19 01:49:57,we strongly advise that if you are in a safe place you stay there and not travel in the lumberton area at this time road are dangerous and condition continue to deteriorate if you must drive please visit http drivenc gov for latest known road condition,0
1978,2018-09-19 01:46:04,yes travel from virginia via i 85 and u 64 should be safe current traffic condition are always available at http drivenc gov,0
1979,2018-09-19 01:12:54,we strongly advise that if you are in a safe place to stay there and to not travel through this part of nc road condition are changing quickly it is not safe to travel but if you must please visit http drivenc gov for the latest known road closure and condition,1
1980,2018-09-19 01:04:30,we would advise i 26 to spartanburg i 85 to gastonia u 321 to hickory and i 40 to raleigh,0
1981,2018-09-19 00:52:22,we are still assessing the damage and we do not have a time estimate but we will be sure to put out constant update through http drivenc gov,0
1982,2018-09-19 00:44:35,rich update are made in real time a new information becomes available,0
1983,2018-09-19 00:17:21,we understand everyone s interest in getting home but we strongly advise against travel through the area at this time damage assessment must be conducted when flood water recede before time estimate can be given current road condition can be found at http drivenc gov,0
1984,2018-09-19 00:13:33,curious about what crew are doing first when working to clear road after #florencenc pic twitter com zneynqvncr,0
1985,2018-09-18 23:40:35,road condition are still changing rapidly and will need to be inspected for damage once flood water recede current road condition can be found at http drivenc gov,0
1986,2018-09-18 22:45:02,there are 1 050 road closure incl i 95 and 40 plus numerous highway primary route water are still rising 2 200 people have been rescued never drive around barricade or into flooded standing water visit http drivenc gov pic nc211 brunswick co #florencenc pic twitter com drjtgrxooi,1
1987,2018-09-18 22:41:59,no safe stable and reliable route currently exists for the public to get to and from wilmington,0
1988,2018-09-18 21:30:25,road condition continue to change across the state current condition in north carolina can be found at http drivenc gov,0
1989,2018-09-18 21:14:59,road condition are still changing and we advise you stay off the road what s open now may become impassable you ll have to use http drivenc gov to find a route that isn t closed,1
1990,2018-09-18 20:54:20,hi whatever you saw wa not u ncdot is not closing i 295 may have been law enforcement for a reason unrelated to florence,0
1992,2018-09-18 20:28:17,we are still assessing the damage and we do not have a time estimate but we will be sure to put out constant update,0
1993,2018-09-18 20:25:29,i m checking but i don t believe ncdot ha any closure on i 295,0
1994,2018-09-18 20:20:54,the smartest decision you can make today is to not drive around barricade or road closed sign they are in place to keep you safe driving around barricade is one of the leading cause of fatality after storm do your part and turn around #florencenc #ncwx pic twitter com ctte7sqezk,1
1995,2018-09-18 20:16:08,yes i am familiar with i 295 where along the bypass are you talking about please which bridge,0
1996,2018-09-18 19:36:06,harold none of the flooded section on i 95 are expected to open in the next several day ncdot discourages all travel in southeastern nc because the flooding is so extensive you can check the status of possible route at http drivenc gov good luck and stay safe,1
